tripduration,start station name,end station name,bikeid,usertype,birth year,age,gender
1863,JC Medical Center,Newport Pkwy,26284,Customer,NULL,NULL,Unknown
2256,Newport PATH,Newport PATH,29498,Subscriber,29,29,Male
638,Exchange Place,Newport PATH,29306,Subscriber,1983,34,Male
304,Exchange Place,Morris Canal,29660,Subscriber,1984,33,Male
233,Warren St,Newark Ave,29636,Subscriber,1983,34,Male
266,Warren St,Newport Pkwy,29533,Subscriber,1982,35,Male
467,Sip Ave,Lincoln Park,29243,Subscriber,1995,22,Male
206,Hamilton Park,Brunswick & 6th,26231,Subscriber,1963,54,Male
162,Van Vorst Park,Grove St PATH,26198,Subscriber,1983,34,Male
294,Brunswick St,Manila & 1st,29668,Subscriber,1985,32,Male
160,Monmouth and 6th,Newark Ave,26196,Subscriber,29,29,Male
550,Hilltop,City Hall,29227,Subscriber,1985,32,Female
383,Baldwin at Montgomery,Garfield Ave Station,29270,Subscriber,23,23,Male
1089,Sip Ave,Oakland Ave,26226,Subscriber,1984,33,Male
1138,Hilltop,Newport Pkwy,26178,Subscriber,51,51,Female
165,Van Vorst Park,Grove St PATH,29126,Subscriber,50,50,Female
363,Manila & 1st,Exchange Place,26203,Subscriber,24,24,Male
450,Newark Ave,Hilltop,29457,Subscriber,29,29,Male
217,Morris Canal,Exchange Place,26304,Subscriber,1982,35,Male
629,Sip Ave,Columbus Drive,29601,Subscriber,1981,36,Male
606,Sip Ave,Columbus Drive,29607,Subscriber,1980,37,Male
240,Hilltop,Sip Ave,26182,Subscriber,1963,54,Male
193,Jersey & 6th St,Manila & 1st,29299,Subscriber,49,49,Male
276,Grove St PATH,Essex Light Rail,29124,Subscriber,49,49,Male
249,Dey St,Sip Ave,29454,Subscriber,1973,44,Male
270,Warren St,Essex Light Rail,29494,Subscriber,42,42,Male
446,JC Medical Center,Columbus Drive,29643,Subscriber,1981,36,Male
420,Newport PATH,Essex Light Rail,29658,Subscriber,59,59,Male
2800,Marin Light Rail,Marin Light Rail,26160,Customer,NULL,NULL,Unknown
2804,Marin Light Rail,Marin Light Rail,26222,Customer,NULL,NULL,Unknown
2811,Marin Light Rail,Marin Light Rail,29305,Customer,NULL,NULL,Unknown
670,Lafayette Park,City Hall,29228,Subscriber,1984,33,Male
212,Grove St PATH,Exchange Place,26192,Subscriber,28,28,Female
972,West Side Light Rail,Sip Ave,26273,Subscriber,1962,55,Male
1823,City Hall,Newport Pkwy,29569,Subscriber,1981,36,Female
589,Hamilton Park,City Hall,26291,Subscriber,28,28,Male
389,Hamilton Park,Newport PATH,29300,Subscriber,30,30,Female
312,Sip Ave,McGinley Square,28918,Subscriber,61,61,Male
640,Garfield Ave Station,Baldwin at Montgomery,26308,Subscriber,23,23,Male
309,Sip Ave,Dey St,26182,Subscriber,1963,54,Male
956,Newport PATH,Exchange Place,26190,Subscriber,50,50,Male
83,Newport Pkwy,Newport PATH,29223,Subscriber,1981,36,Male
454,City Hall,Hamilton Park,26291,Subscriber,28,28,Male
690,Oakland Ave,Central Ave,26172,Subscriber,1985,32,Male
301,JC Medical Center,Jersey & 3rd,29452,Subscriber,1964,53,Male
413,Newport PATH,Exchange Place,26318,Subscriber,29,29,Male
927,Newport Pkwy,Newport Pkwy,26207,Subscriber,29,29,Male
503,Grove St PATH,Brunswick & 6th,29621,Subscriber,1981,36,Female
207,McGinley Square,Sip Ave,28918,Subscriber,51,51,Male
222,Grove St PATH,Jersey & 6th St,29240,Subscriber,30,30,Female
513,Newark Ave,Columbus Drive,29503,Subscriber,47,47,Female
458,Dey St,Hilltop,29229,Subscriber,29,29,Male
304,Columbus Drive,Exchange Place,29643,Subscriber,1981,36,Male
537,Paulus Hook,Liberty Light Rail,29451,Subscriber,50,50,Male
403,Essex Light Rail,Grove St PATH,29124,Subscriber,49,49,Male
730,Garfield Ave Station,Grove St PATH,29270,Subscriber,29,29,Male
688,Baldwin at Montgomery,Baldwin at Montgomery,26303,Subscriber,1980,37,Male
1769,City Hall,Heights Elevator,26245,Subscriber,1965,52,Male
250,Manila & 1st,Hamilton Park,29299,Subscriber,1985,32,Male
406,Hilltop,Jersey & 3rd,29268,Subscriber,43,43,Male
525,Brunswick & 6th,Columbus Drive,26231,Subscriber,28,28,Male
300,Exchange Place,Marin Light Rail,26203,Subscriber,1995,22,Male
294,Exchange Place,Newport PATH,29573,Subscriber,1991,26,Male
274,Grove St PATH,Brunswick & 6th,29270,Subscriber,1985,32,Male
251,Oakland Ave,Sip Ave,29486,Subscriber,1981,36,Male
496,Hamilton Park,City Hall,29304,Customer,NULL,NULL,Unknown
416,Paulus Hook,Dixon Mills,29282,Subscriber,1982,35,Male
159,Grove St PATH,Jersey & 3rd,29519,Subscriber,49,49,Male
464,Hamilton Park,City Hall,29572,Subscriber,59,59,Male
181,Newport PATH,Newport Pkwy,29482,Subscriber,47,47,Female
362,Grove St PATH,Brunswick & 6th,29617,Subscriber,1990,27,Male
572,Newport PATH,Exchange Place,29306,Subscriber,1983,34,Male
273,Hamilton Park,Manila & 1st,26291,Subscriber,1985,32,Male
715,Baldwin at Montgomery,Liberty Light Rail,26303,Subscriber,1982,35,Female
714,Baldwin at Montgomery,Liberty Light Rail,26308,Subscriber,1982,35,Male
94,Jersey & 3rd,Jersey & 6th St,29519,Subscriber,49,49,Male
225,Newark Ave,City Hall,26196,Subscriber,1969,48,Male
681,Brunswick & 6th,Oakland Ave,29621,Subscriber,24,24,Female
410,Central Ave,Oakland Ave,26172,Subscriber,1985,32,Male
884,Columbus Drive,McGinley Square,29503,Subscriber,47,47,Male
387,Columbus Drive,Brunswick St,26231,Subscriber,28,28,Male
216,Grove St PATH,Brunswick St,29467,Subscriber,1981,36,Male
2266,Liberty Light Rail,Liberty Light Rail,26308,Subscriber,1982,35,Male
2273,Liberty Light Rail,Liberty Light Rail,26303,Subscriber,1982,35,Female
276,Marin Light Rail,Exchange Place,26203,Subscriber,1995,22,Male
152,Hilltop,Brunswick St,29457,Subscriber,1981,36,Male
200,McGinley Square,Sip Ave,29591,Subscriber,30,30,Male
832,Heights Elevator,Pershing Field,26237,Subscriber,1965,52,Male
1615,Brunswick St,Danforth Light Rail,26231,Subscriber,1992,25,Male
1131,Morris Canal,Morris Canal,29667,Subscriber,NULL,NULL,Unknown
1460,Marin Light Rail,Newport Pkwy,26222,Customer,NULL,NULL,Unknown
1043,Astor Place,Newport PATH,29290,Subscriber,1985,32,Female
661,Exchange Place,Newport Pkwy,29306,Subscriber,NULL,NULL,Unknown
471,Hilltop,Newark Ave,29229,Subscriber,1953,64,Female
190,Manila & 1st,Grove St PATH,26301,Subscriber,1985,32,Male
161,Sip Ave,McGinley Square,29591,Subscriber,30,30,Male
454,Essex Light Rail,Newport PATH,29474,Subscriber,1954,63,Male
753,Sip Ave,Pershing Field,29602,Subscriber,1992,25,Female
555,North St,5 Corners Library,26191,Subscriber,39,39,Male
175,Paulus Hook,Morris Canal,29476,Subscriber,NULL,NULL,Unknown
410,Brunswick & 6th,Grove St PATH,29617,Subscriber,1990,27,Male
242,Dixon Mills,Manila & 1st,29282,Subscriber,1982,35,Male
612,Communipaw & Berry Lane,Newark Ave,29506,Subscriber,1984,33,Male
414,Grove St PATH,Hamilton Park,29608,Subscriber,1964,53,Female
159,Grove St PATH,Dixon Mills,26175,Subscriber,1986,31,Male
18008,Exchange Place,Exchange Place,26192,Customer,NULL,NULL,Unknown
790,Pershing Field,Sip Ave,26237,Subscriber,28,28,Male
1285,Lincoln Park,Lincoln Park,29603,Customer,1997,20,Female
652,Van Vorst Park,Lafayette Park,29642,Subscriber,30,30,Male
540,Exchange Place,Newport PATH,26257,Subscriber,28,28,Male
245,Grove St PATH,JC Medical Center,29465,Subscriber,1984,33,Male
69,Manila & 1st,Grove St PATH,26291,Subscriber,29,29,Female
134,Newark Ave,Jersey & 3rd,29522,Subscriber,43,43,Female
288,Jersey & 3rd,Grove St PATH,29452,Subscriber,1986,31,Male
1116,Newport Pkwy,Newport Pkwy,26207,Subscriber,1964,53,Male
430,Sip Ave,Astor Place,29239,Subscriber,46,46,Male
298,Sip Ave,Oakland Ave,29490,Subscriber,1981,36,Male
2263,Liberty Light Rail,Liberty Light Rail,26308,Subscriber,1982,35,Male
2287,Liberty Light Rail,Liberty Light Rail,26303,Subscriber,1982,35,Female
317,NJCU,Union St,26305,Subscriber,1972,45,Male
1172,Exchange Place,Heights Elevator,29204,Subscriber,42,42,Male
2013,Central Ave,City Hall,29250,Subscriber,1965,52,Male
510,Exchange Place,Exchange Place,26318,Subscriber,1983,34,Male
402,Grove St PATH,Monmouth and 6th,26291,Subscriber,1991,26,Female
205,Jersey & 3rd,Hamilton Park,29522,Subscriber,1953,64,Female
104,Grove St PATH,City Hall,26288,Subscriber,28,28,Female
285,Exchange Place,Morris Canal,26304,Subscriber,1965,52,Female
592,Paulus Hook,Liberty Light Rail,29530,Subscriber,1972,45,Male
1385,Manila & 1st,Newport PATH,29282,Subscriber,1965,52,Male
683,Lincoln Park,Lincoln Park,29603,Customer,1997,20,Female
767,Sip Ave,Central Ave,29468,Subscriber,23,23,Male
683,Hamilton Park,Newport Pkwy,29235,Subscriber,42,42,Male
394,Grove St PATH,Essex Light Rail,29452,Subscriber,41,41,Male
1339,Columbus Drive,Newport PATH,29607,Subscriber,1990,27,Female
79452,Danforth Light Rail,Danforth Light Rail,29550,Customer,30,30,Unknown
354,City Hall,Brunswick & 6th,26288,Subscriber,28,28,Female
398,Columbus Drive,Brunswick & 6th,29601,Subscriber,42,42,Male
253,Grove St PATH,JC Medical Center,17020,Subscriber,1985,32,Male
386,Exchange Place,Newark Ave,26318,Subscriber,29,29,Male
1644,Sip Ave,Lincoln Park,29454,Subscriber,50,50,Male
277,Columbus Drive,Newark Ave,26169,Subscriber,1985,32,Male
278,Columbus Drive,Newark Ave,29497,Subscriber,1985,32,Male
285,Exchange Place,Marin Light Rail,26166,Subscriber,42,42,Male
440,Newport PATH,Monmouth and 6th,26267,Subscriber,1983,34,Male
252,Grove St PATH,Hamilton Park,29253,Subscriber,1972,45,Male
1631,Essex Light Rail,Newport PATH,29658,Subscriber,39,39,Female
386,Union St,NJCU,26305,Subscriber,1972,45,Male
1223,Liberty Light Rail,Baldwin at Montgomery,26308,Subscriber,1982,35,Male
1221,Liberty Light Rail,Baldwin at Montgomery,26303,Subscriber,1982,35,Female
290,Grove St PATH,Brunswick St,29612,Subscriber,1980,37,Male
382,Brunswick & 6th,Grove St PATH,26288,Subscriber,1981,36,Female
156,Sip Ave,McGinley Square,29527,Subscriber,1983,34,Male
413,Sip Ave,Leonard Gordon Park,29500,Subscriber,1980,37,Male
695,Sip Ave,Union St,29291,Subscriber,1996,21,Male
398,Newport PATH,Grove St PATH,29290,Subscriber,1986,31,Male
7773,Christ Hospital,Liberty Light Rail,29614,Customer,NULL,NULL,Unknown
420,Christ Hospital,Newark Ave,29480,Subscriber,41,41,Female
283,McGinley Square,Sip Ave,29503,Subscriber,47,47,Male
110,Grove St PATH,Dixon Mills,29124,Subscriber,1982,35,Male
258,Grove St PATH,JC Medical Center,29638,Subscriber,28,28,Male
218,Exchange Place,Morris Canal,26190,Subscriber,43,43,Male
169,Morris Canal,Marin Light Rail,16215,Subscriber,1965,52,Female
524,Newport PATH,Van Vorst Park,29600,Subscriber,1990,27,Male
397,Grove St PATH,Marin Light Rail,29242,Subscriber,28,28,Male
149,Paulus Hook,Morris Canal,29551,Subscriber,1984,33,Male
582,Exchange Place,Newport PATH,26224,Subscriber,28,28,Female
323,Newark Ave,Columbus Drive,26318,Subscriber,1973,44,Male
318,Exchange Place,Van Vorst Park,26268,Subscriber,1992,25,Male
871,Exchange Place,Van Vorst Park,29516,Subscriber,1965,52,Male
328,Newark Ave,Columbus Drive,29523,Subscriber,1985,32,Male
298,Columbus Drive,Marin Light Rail,26318,Subscriber,1990,27,Male
493,Sip Ave,5 Corners Library,29525,Subscriber,1980,37,Male
276,Paulus Hook,Marin Light Rail,29578,Subscriber,50,50,Male
1383,Grove St PATH,Grove St PATH,29264,Subscriber,1969,48,Male
367,Newport PATH,Exchange Place,29223,Subscriber,1981,36,Male
393,Newport PATH,Paulus Hook,29512,Subscriber,1990,27,Male
1376,Grove St PATH,Newark Ave,29290,Subscriber,1982,35,Male
205,Newport PATH,Newport PATH,26224,Subscriber,1979,38,Male
331,Jersey & 6th St,Grove St PATH,29240,Subscriber,1984,33,Male
659,Heights Elevator,Oakland Ave,26245,Subscriber,1986,31,Female
251,Morris Canal,Exchange Place,29476,Subscriber,42,42,Male
151,Grove St PATH,Van Vorst Park,26301,Subscriber,47,47,Male
1983,Exchange Place,Riverview Park,26184,Subscriber,1983,34,Male
421,JC Medical Center,Grove St PATH,17020,Subscriber,50,50,Female
274,Exchange Place,Morris Canal,26164,Subscriber,41,41,Male
662,Exchange Place,Newport PATH,26258,Subscriber,1980,37,Male
798,Astor Place,Sip Ave,29435,Subscriber,1964,53,Male
2771,Morris Canal,Essex Light Rail,29551,Subscriber,1984,33,Male
216,Manila & 1st,Hamilton Park,29203,Subscriber,1983,34,Male
1174,Newark Ave,Dey St,26179,Subscriber,1985,32,Male
1269,Exchange Place,Grove St PATH,26212,Subscriber,1995,22,Male
401,Sip Ave,Lincoln Park,29206,Subscriber,1980,37,Male
612,McGinley Square,Marin Light Rail,29580,Subscriber,1990,27,Male
939,Hilltop,Marin Light Rail,29653,Subscriber,1985,32,Male
489,Danforth Light Rail,Columbia Park,29445,Customer,NULL,NULL,Unknown
1122,Newport Pkwy,Essex Light Rail,29235,Subscriber,39,39,Female
282,Newport PATH,Jersey & 6th St,29573,Subscriber,51,51,Male
2692,Columbus Drive,Exchange Place,29523,Subscriber,29,29,Male
248,Exchange Place,Morris Canal,29660,Subscriber,NULL,NULL,Unknown
351,Grove St PATH,Brunswick St,29617,Subscriber,1990,27,Male
816,Paulus Hook,Jersey & 3rd,29512,Subscriber,1973,44,Female
1007,Jersey & 3rd,Newark Ave,29268,Subscriber,43,43,Female
706,Sip Ave,Union St,28918,Customer,NULL,NULL,Unknown
692,Exchange Place,Hamilton Park,29643,Subscriber,51,51,Male
326,Grove St PATH,Brunswick & 6th,26233,Subscriber,1981,36,Female
209,Brunswick St,Grove St PATH,29612,Subscriber,1984,33,Male
430,Oakland Ave,Sip Ave,26253,Subscriber,1954,63,Male
564,Van Vorst Park,Paulus Hook,26268,Subscriber,1962,55,Male
2071,Grove St PATH,Grove St PATH,29255,Subscriber,1979,38,Female
1525,Exchange Place,Leonard Gordon Park,29287,Subscriber,30,30,Male
682,Exchange Place,Baldwin at Montgomery,29278,Subscriber,1984,33,Male
664,Pershing Field,Sip Ave,29602,Subscriber,1959,58,Male
1731,Newport PATH,JC Medical Center,29300,Subscriber,1985,32,Female
2668,Morris Canal,Morris Canal,29660,Subscriber,NULL,NULL,Unknown
471,Grove St PATH,Van Vorst Park,29240,Subscriber,51,51,Male
688,Lafayette Park,Grove St PATH,29642,Subscriber,1985,32,Male
165,Grove St PATH,Van Vorst Park,26288,Subscriber,28,28,Male
1654,Newport Pkwy,Newport Pkwy,29569,Subscriber,1990,27,Female
99,Exchange Place,Paulus Hook,26183,Subscriber,57,57,Male
2569,5 Corners Library,McGinley Square,29613,Subscriber,30,30,Male
544,Essex Light Rail,Hamilton Park,29494,Subscriber,1992,25,Male
553,Grove St PATH,Liberty Light Rail,29538,Subscriber,1969,48,Male
194,Monmouth and 6th,Manila & 1st,26267,Subscriber,1981,36,Female
563,Exchange Place,Manila & 1st,29223,Subscriber,1980,37,Male
598,Sip Ave,Pershing Field,29435,Subscriber,43,43,Male
409,Paulus Hook,Columbus Drive,29544,Subscriber,1982,35,Male
1310,Exchange Place,Leonard Gordon Park,29476,Subscriber,1979,38,Male
1165,Sip Ave,Christ Hospital,29289,Subscriber,1995,22,Male
436,Exchange Place,Hamilton Park,26285,Subscriber,61,61,Male
247,Grove St PATH,Marin Light Rail,29264,Subscriber,40,40,Male
581,Paulus Hook,Liberty Light Rail,26268,Subscriber,57,57,Male
55548,Baldwin at Montgomery,Exchange Place,26308,Customer,NULL,NULL,Unknown
326,Paulus Hook,Columbus Drive,29258,Subscriber,1982,35,Female
293,Grove St PATH,Hamilton Park,29671,Subscriber,39,39,Male
874,Exchange Place,Grove St PATH,29508,Subscriber,39,39,Male
397,Jersey & 6th St,Newport PATH,29573,Subscriber,51,51,Male
754,Christ Hospital,Hamilton Park,26177,Subscriber,29,29,Female
766,Sip Ave,North St,29515,Subscriber,1965,52,Male
330,Grove St PATH,Brunswick & 6th,26156,Subscriber,1981,36,Male
553,Exchange Place,Newport PATH,29470,Subscriber,49,49,Male
314,Van Vorst Park,Exchange Place,26219,Subscriber,1986,31,Male
343,Grove St PATH,Hamilton Park,29219,Subscriber,39,39,Male
820,Leonard Gordon Park,Van Vorst Park,29500,Subscriber,1963,54,Male
588,Paulus Hook,Jersey & 6th St,26183,Subscriber,1972,45,Male
191,Grove St PATH,Jersey & 3rd,29612,Subscriber,49,49,Male
228,Sip Ave,Baldwin at Montgomery,29434,Subscriber,1991,26,Male
577,Newport PATH,Dixon Mills,26228,Subscriber,1990,27,Male
278,5 Corners Library,Brunswick St,26223,Subscriber,1981,36,Male
836,Exchange Place,Newport Pkwy,26170,Subscriber,28,28,Female
283,Exchange Place,Morris Canal,29577,Subscriber,1992,25,Male
839,Exchange Place,Astor Place,26277,Subscriber,28,28,Male
1282,Marin Light Rail,Liberty Light Rail,26160,Customer,1981,36,Female
564,Exchange Place,Jersey & 6th St,26219,Subscriber,61,61,Male
208,Manila & 1st,Hamilton Park,29223,Subscriber,43,43,Male
1257,Exchange Place,5 Corners Library,29487,Subscriber,47,47,Male
287,Grove St PATH,Brunswick St,29483,Subscriber,1965,52,Male
260,Exchange Place,Morris Canal,29585,Subscriber,50,50,Male
406,Jersey & 6th St,JC Medical Center,29519,Subscriber,1983,34,Male
1822,Exchange Place,Central Ave,26274,Subscriber,1983,34,Male
258,Grove St PATH,Brunswick & 6th,17020,Subscriber,28,28,Female
313,Grove St PATH,Brunswick & 6th,26212,Subscriber,23,23,Male
302,Jersey & 3rd,Columbus Drive,29612,Subscriber,1964,53,Male
302,Exchange Place,Marin Light Rail,29667,Subscriber,1982,35,Male
495,Newark Ave,Communipaw & Berry Lane,29268,Subscriber,1969,48,Male
202,Grove St PATH,Marin Light Rail,29642,Subscriber,29,29,Male
212,Exchange Place,Essex Light Rail,29676,Subscriber,1980,37,Male
453,Grove St PATH,Baldwin at Montgomery,26251,Subscriber,1984,33,Male
256,Grove St PATH,Dixon Mills,29520,Subscriber,1982,35,Male
311,Grove St PATH,Hamilton Park,29437,Subscriber,1980,37,Male
1277,Grove St PATH,Heights Elevator,29202,Subscriber,1951,66,Male
236,Exchange Place,Essex Light Rail,29444,Subscriber,28,28,Male
219,Exchange Place,Essex Light Rail,29499,Subscriber,1995,22,Female
181,Jersey & 3rd,Hamilton Park,29512,Subscriber,49,49,Male
566,Sip Ave,Leonard Gordon Park,26176,Subscriber,1984,33,Male
290,Jersey & 6th St,Manila & 1st,26221,Customer,NULL,NULL,Unknown
1744,Essex Light Rail,Newport PATH,29235,Subscriber,NULL,NULL,Unknown
310,Columbus Drive,Essex Light Rail,29544,Subscriber,1981,36,Male
665,Exchange Place,Hamilton Park,29625,Subscriber,1984,33,Male
540,Grove St PATH,Monmouth and 6th,29509,Subscriber,1964,53,Male
1635,Exchange Place,Heights Elevator,29276,Subscriber,1984,33,Male
353,Christ Hospital,Brunswick St,29472,Subscriber,29,29,Male
232,Grove St PATH,Dixon Mills,26194,Subscriber,1986,31,Male
205,Exchange Place,Morris Canal,26431,Subscriber,1992,25,Male
503,Sip Ave,Pershing Field,29210,Subscriber,30,30,Male
389,Oakland Ave,Pershing Field,26226,Subscriber,1984,33,Male
178,Grove St PATH,Dixon Mills,29508,Subscriber,28,28,Male
170,Grove St PATH,Jersey & 3rd,29521,Subscriber,NULL,NULL,Unknown
244,Grove St PATH,Brunswick & 6th,26283,Subscriber,1984,33,Male
443,Exchange Place,Newport PATH,26297,Subscriber,1992,25,Male
210,Essex Light Rail,Marin Light Rail,29676,Subscriber,1979,38,Male
614,JC Medical Center,Hamilton Park,29300,Subscriber,39,39,Male
771,JC Medical Center,Morris Canal,29638,Subscriber,1981,36,Male
190,Sip Ave,McGinley Square,29590,Subscriber,1972,45,Male
398,Paulus Hook,City Hall,29226,Subscriber,1979,38,Male
351,Newport PATH,Hamilton Park,29470,Subscriber,40,40,Male
661,Sip Ave,Union St,26273,Subscriber,1983,34,Male
1422,Leonard Gordon Park,Pershing Field,26176,Subscriber,40,40,Male
589,Paulus Hook,Dixon Mills,29618,Subscriber,30,30,Female
735,Marin Light Rail,Newport PATH,29653,Subscriber,1986,31,Male
513,Sip Ave,Pershing Field,29486,Subscriber,1985,32,Male
239,Grove St PATH,Brunswick & 6th,26252,Subscriber,1980,37,Male
379,City Hall,Morris Canal,26299,Subscriber,1979,38,Male
138,Jersey & 3rd,Monmouth and 6th,29521,Subscriber,NULL,NULL,Unknown
207,Grove St PATH,Jersey & 3rd,26187,Subscriber,61,61,Female
1166,Sip Ave,NJCU,26200,Subscriber,1986,31,Female
529,Grove St PATH,Liberty Light Rail,29679,Subscriber,1983,34,Male
295,Grove St PATH,Hamilton Park,29298,Subscriber,1986,31,Female
895,Exchange Place,Warren St,29277,Subscriber,29,29,Male
321,Exchange Place,Morris Canal,29461,Subscriber,1972,45,Female
313,Brunswick & 6th,Manila & 1st,26156,Subscriber,28,28,Female
1567,Liberty Light Rail,Marin Light Rail,26160,Customer,1981,36,Female
652,Exchange Place,Liberty Light Rail,26159,Subscriber,1973,44,Male
